item_id,服务端名称,多语言键,type,类型说明,quality,品质说明,获得去向,珍品,指令可获得,记录后台日志,param,来源
3001429,破境鞋子,150156,107,脚,3,紫/稀世,1,0,1,1,79,src/conf/conf_item.erl:26234
3001430,破境鞋子,150156,107,脚,3,紫/稀世,1,0,1,1,80,src/conf/conf_item.erl:26251
3001431,破境鞋子,150156,107,脚,3,紫/稀世,1,0,1,1,81,src/conf/conf_item.erl:26268
3001432,破境鞋子,150156,107,脚,3,紫/稀世,1,0,1,1,82,src/conf/conf_item.erl:26285
3001433,破境鞋子,150156,107,脚,3,紫/稀世,1,0,1,1,83,src/conf/conf_item.erl:26302
3001434,破境鞋子,150156,107,脚,3,紫/稀世,1,0,1,1,84,src/conf/conf_item.erl:26319
3001435,破境鞋子,150156,107,脚,3,紫/稀世,1,0,1,1,85,src/conf/conf_item.erl:26336
3001436,破境鞋子,150156,107,脚,3,紫/稀世,1,0,1,1,86,src/conf/conf_item.erl:26353
3001437,破境鞋子,150156,107,脚,3,紫/稀世,1,0,1,1,87,src/conf/conf_item.erl:26370
3001438,破境鞋子,150156,107,脚,3,紫/稀世,1,0,1,1,88,src/conf/conf_item.erl:26387
3001439,破境鞋子,150156,107,脚,3,紫/稀世,1,0,1,1,89,src/conf/conf_item.erl:26404
3001440,破境鞋子,150156,107,脚,3,紫/稀世,1,0,1,1,90,src/conf/conf_item.erl:26421
3001441,启程项链,150123,109,项链,3,紫/稀世,1,0,1,1,1,src/conf/conf_item.erl:26438
3001442,启程项链,150123,109,项链,3,紫/稀世,1,0,1,1,2,src/conf/conf_item.erl:26455
3001443,启程项链,150123,109,项链,3,紫/稀世,1,0,1,1,3,src/conf/conf_item.erl:26472
3001444,启程项链,150123,109,项链,3,紫/稀世,1,0,1,1,4,src/conf/conf_item.erl:26489
3001445,启程项链,150123,109,项链,3,紫/稀世,1,0,1,1,5,src/conf/conf_item.erl:26506
3001446,启程项链,150123,109,项链,3,紫/稀世,1,0,1,1,6,src/conf/conf_item.erl:26523
3001447,启程项链,150123,109,项链,3,紫/稀世,1,0,1,1,7,src/conf/conf_item.erl:26540
3001448,启程项链,150123,109,项链,3,紫/稀世,1,0,1,1,8,src/conf/conf_item.erl:26557
3001449,启程项链,150123,109,项链,3,紫/稀世,1,0,1,1,9,src/conf/conf_item.erl:26574
3001450,启程项链,150123,109,项链,3,紫/稀世,1,0,1,1,10,src/conf/conf_item.erl:26591
3001451,寻路项链,150130,109,项链,3,紫/稀世,1,0,1,1,11,src/conf/conf_item.erl:26608
3001452,寻路项链,150130,109,项链,3,紫/稀世,1,0,1,1,12,src/conf/conf_item.erl:26625
3001453,寻路项链,150130,109,项链,3,紫/稀世,1,0,1,1,13,src/conf/conf_item.erl:26642
3001454,寻路项链,150130,109,项链,3,紫/稀世,1,0,1,1,14,src/conf/conf_item.erl:26659
3001455,寻路项链,150130,109,项链,3,紫/稀世,1,0,1,1,15,src/conf/conf_item.erl:26676
3001456,寻路项链,150130,109,项链,3,紫/稀世,1,0,1,1,16,src/conf/conf_item.erl:26693
3001457,寻路项链,150130,109,项链,3,紫/稀世,1,0,1,1,17,src/conf/conf_item.erl:26710
3001458,寻路项链,150130,109,项链,3,紫/稀世,1,0,1,1,18,src/conf/conf_item.erl:26727
3001459,寻路项链,150130,109,项链,3,紫/稀世,1,0,1,1,19,src/conf/conf_item.erl:26744
3001460,寻路项链,150130,109,项链,3,紫/稀世,1,0,1,1,20,src/conf/conf_item.erl:26761
3001461,远行项链,150137,109,项链,3,紫/稀世,1,0,1,1,21,src/conf/conf_item.erl:26778
3001462,远行项链,150137,109,项链,3,紫/稀世,1,0,1,1,22,src/conf/conf_item.erl:26795
3001463,远行项链,150137,109,项链,3,紫/稀世,1,0,1,1,23,src/conf/conf_item.erl:26812
3001464,远行项链,150137,109,项链,3,紫/稀世,1,0,1,1,24,src/conf/conf_item.erl:26829
3001465,远行项链,150137,109,项链,3,紫/稀世,1,0,1,1,25,src/conf/conf_item.erl:26846
3001466,远行项链,150137,109,项链,3,紫/稀世,1,0,1,1,26,src/conf/conf_item.erl:26863
3001467,远行项链,150137,109,项链,3,紫/稀世,1,0,1,1,27,src/conf/conf_item.erl:26880
3001468,远行项链,150137,109,项链,3,紫/稀世,1,0,1,1,28,src/conf/conf_item.erl:26897
3001469,远行项链,150137,109,项链,3,紫/稀世,1,0,1,1,29,src/conf/conf_item.erl:26914
3001470,远行项链,150137,109,项链,3,紫/稀世,1,0,1,1,30,src/conf/conf_item.erl:26931
3001471,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,31,src/conf/conf_item.erl:26948
3001472,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,32,src/conf/conf_item.erl:26965
3001473,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,33,src/conf/conf_item.erl:26982
3001474,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,34,src/conf/conf_item.erl:26999
3001475,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,35,src/conf/conf_item.erl:27016
3001476,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,36,src/conf/conf_item.erl:27033
3001477,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,37,src/conf/conf_item.erl:27050
3001478,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,38,src/conf/conf_item.erl:27067
3001479,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,39,src/conf/conf_item.erl:27084
3001480,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,40,src/conf/conf_item.erl:27101
3001481,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,41,src/conf/conf_item.erl:27118
3001482,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,42,src/conf/conf_item.erl:27135
3001483,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,43,src/conf/conf_item.erl:27152
3001484,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,44,src/conf/conf_item.erl:27169
3001485,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,45,src/conf/conf_item.erl:27186
3001486,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,46,src/conf/conf_item.erl:27203
3001487,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,47,src/conf/conf_item.erl:27220
3001488,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,48,src/conf/conf_item.erl:27237
3001489,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,49,src/conf/conf_item.erl:27254
3001490,拓荒项链,150144,109,项链,3,紫/稀世,1,0,1,1,50,src/conf/conf_item.erl:27271
3001491,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,51,src/conf/conf_item.erl:27288
3001492,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,52,src/conf/conf_item.erl:27305
3001493,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,53,src/conf/conf_item.erl:27322
3001494,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,54,src/conf/conf_item.erl:27339
3001495,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,55,src/conf/conf_item.erl:27356
3001496,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,56,src/conf/conf_item.erl:27373
3001497,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,57,src/conf/conf_item.erl:27390
3001498,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,58,src/conf/conf_item.erl:27407
3001499,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,59,src/conf/conf_item.erl:27424
3001500,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,60,src/conf/conf_item.erl:27441
3001501,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,61,src/conf/conf_item.erl:27458
3001502,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,62,src/conf/conf_item.erl:27475
3001503,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,63,src/conf/conf_item.erl:27492
3001504,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,64,src/conf/conf_item.erl:27509
3001505,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,65,src/conf/conf_item.erl:27526
3001506,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,66,src/conf/conf_item.erl:27543
3001507,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,67,src/conf/conf_item.erl:27560
3001508,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,68,src/conf/conf_item.erl:27577
3001509,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,69,src/conf/conf_item.erl:27594
3001510,远征项链,150151,109,项链,3,紫/稀世,1,0,1,1,70,src/conf/conf_item.erl:27611
3001511,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,71,src/conf/conf_item.erl:27628
3001512,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,72,src/conf/conf_item.erl:27645
3001513,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,73,src/conf/conf_item.erl:27662
3001514,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,74,src/conf/conf_item.erl:27679
3001515,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,75,src/conf/conf_item.erl:27696
3001516,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,76,src/conf/conf_item.erl:27713
3001517,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,77,src/conf/conf_item.erl:27730
3001518,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,78,src/conf/conf_item.erl:27747
3001519,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,79,src/conf/conf_item.erl:27764
3001520,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,80,src/conf/conf_item.erl:27781
3001521,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,81,src/conf/conf_item.erl:27798
3001522,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,82,src/conf/conf_item.erl:27815
3001523,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,83,src/conf/conf_item.erl:27832
3001524,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,84,src/conf/conf_item.erl:27849
3001525,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,85,src/conf/conf_item.erl:27866
3001526,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,86,src/conf/conf_item.erl:27883
3001527,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,87,src/conf/conf_item.erl:27900
3001528,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,88,src/conf/conf_item.erl:27917
3001529,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,89,src/conf/conf_item.erl:27934
3001530,破境项链,150158,109,项链,3,紫/稀世,1,0,1,1,90,src/conf/conf_item.erl:27951
3001531,启程戒指,150122,108,戒指,3,紫/稀世,1,0,1,1,1,src/conf/conf_item.erl:27968
3001532,启程戒指,150122,108,戒指,3,紫/稀世,1,0,1,1,2,src/conf/conf_item.erl:27985
3001533,启程戒指,150122,108,戒指,3,紫/稀世,1,0,1,1,3,src/conf/conf_item.erl:28002
3001534,启程戒指,150122,108,戒指,3,紫/稀世,1,0,1,1,4,src/conf/conf_item.erl:28019
3001535,启程戒指,150122,108,戒指,3,紫/稀世,1,0,1,1,5,src/conf/conf_item.erl:28036
3001536,启程戒指,150122,108,戒指,3,紫/稀世,1,0,1,1,6,src/conf/conf_item.erl:28053
3001537,启程戒指,150122,108,戒指,3,紫/稀世,1,0,1,1,7,src/conf/conf_item.erl:28070
3001538,启程戒指,150122,108,戒指,3,紫/稀世,1,0,1,1,8,src/conf/conf_item.erl:28087
3001539,启程戒指,150122,108,戒指,3,紫/稀世,1,0,1,1,9,src/conf/conf_item.erl:28104
3001540,启程戒指,150122,108,戒指,3,紫/稀世,1,0,1,1,10,src/conf/conf_item.erl:28121
3001541,寻路戒指,150129,108,戒指,3,紫/稀世,1,0,1,1,11,src/conf/conf_item.erl:28138
3001542,寻路戒指,150129,108,戒指,3,紫/稀世,1,0,1,1,12,src/conf/conf_item.erl:28155
3001543,寻路戒指,150129,108,戒指,3,紫/稀世,1,0,1,1,13,src/conf/conf_item.erl:28172
3001544,寻路戒指,150129,108,戒指,3,紫/稀世,1,0,1,1,14,src/conf/conf_item.erl:28189
3001545,寻路戒指,150129,108,戒指,3,紫/稀世,1,0,1,1,15,src/conf/conf_item.erl:28206
3001546,寻路戒指,150129,108,戒指,3,紫/稀世,1,0,1,1,16,src/conf/conf_item.erl:28223
3001547,寻路戒指,150129,108,戒指,3,紫/稀世,1,0,1,1,17,src/conf/conf_item.erl:28240
3001548,寻路戒指,150129,108,戒指,3,紫/稀世,1,0,1,1,18,src/conf/conf_item.erl:28257
3001549,寻路戒指,150129,108,戒指,3,紫/稀世,1,0,1,1,19,src/conf/conf_item.erl:28274
3001550,寻路戒指,150129,108,戒指,3,紫/稀世,1,0,1,1,20,src/conf/conf_item.erl:28291
3001551,远行戒指,150136,108,戒指,3,紫/稀世,1,0,1,1,21,src/conf/conf_item.erl:28308
3001552,远行戒指,150136,108,戒指,3,紫/稀世,1,0,1,1,22,src/conf/conf_item.erl:28325
3001553,远行戒指,150136,108,戒指,3,紫/稀世,1,0,1,1,23,src/conf/conf_item.erl:28342
3001554,远行戒指,150136,108,戒指,3,紫/稀世,1,0,1,1,24,src/conf/conf_item.erl:28359
3001555,远行戒指,150136,108,戒指,3,紫/稀世,1,0,1,1,25,src/conf/conf_item.erl:28376
3001556,远行戒指,150136,108,戒指,3,紫/稀世,1,0,1,1,26,src/conf/conf_item.erl:28393
3001557,远行戒指,150136,108,戒指,3,紫/稀世,1,0,1,1,27,src/conf/conf_item.erl:28410
3001558,远行戒指,150136,108,戒指,3,紫/稀世,1,0,1,1,28,src/conf/conf_item.erl:28427
3001559,远行戒指,150136,108,戒指,3,紫/稀世,1,0,1,1,29,src/conf/conf_item.erl:28444
3001560,远行戒指,150136,108,戒指,3,紫/稀世,1,0,1,1,30,src/conf/conf_item.erl:28461
3001561,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,31,src/conf/conf_item.erl:28478
3001562,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,32,src/conf/conf_item.erl:28495
3001563,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,33,src/conf/conf_item.erl:28512
3001564,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,34,src/conf/conf_item.erl:28529
3001565,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,35,src/conf/conf_item.erl:28546
3001566,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,36,src/conf/conf_item.erl:28563
3001567,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,37,src/conf/conf_item.erl:28580
3001568,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,38,src/conf/conf_item.erl:28597
3001569,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,39,src/conf/conf_item.erl:28614
3001570,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,40,src/conf/conf_item.erl:28631
3001571,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,41,src/conf/conf_item.erl:28648
3001572,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,42,src/conf/conf_item.erl:28665
3001573,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,43,src/conf/conf_item.erl:28682
3001574,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,44,src/conf/conf_item.erl:28699
3001575,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,45,src/conf/conf_item.erl:28716
3001576,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,46,src/conf/conf_item.erl:28733
3001577,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,47,src/conf/conf_item.erl:28750
3001578,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,48,src/conf/conf_item.erl:28767
3001579,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,49,src/conf/conf_item.erl:28784
3001580,拓荒戒指,150143,108,戒指,3,紫/稀世,1,0,1,1,50,src/conf/conf_item.erl:28801
3001581,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,51,src/conf/conf_item.erl:28818
3001582,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,52,src/conf/conf_item.erl:28835
3001583,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,53,src/conf/conf_item.erl:28852
3001584,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,54,src/conf/conf_item.erl:28869
3001585,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,55,src/conf/conf_item.erl:28886
3001586,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,56,src/conf/conf_item.erl:28903
3001587,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,57,src/conf/conf_item.erl:28920
3001588,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,58,src/conf/conf_item.erl:28937
3001589,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,59,src/conf/conf_item.erl:28954
3001590,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,60,src/conf/conf_item.erl:28971
3001591,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,61,src/conf/conf_item.erl:28988
3001592,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,62,src/conf/conf_item.erl:29005
3001593,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,63,src/conf/conf_item.erl:29022
3001594,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,64,src/conf/conf_item.erl:29039
3001595,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,65,src/conf/conf_item.erl:29056
3001596,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,66,src/conf/conf_item.erl:29073
3001597,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,67,src/conf/conf_item.erl:29090
3001598,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,68,src/conf/conf_item.erl:29107
3001599,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,69,src/conf/conf_item.erl:29124
3001600,远征戒指,150150,108,戒指,3,紫/稀世,1,0,1,1,70,src/conf/conf_item.erl:29141
3001601,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,71,src/conf/conf_item.erl:29158
3001602,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,72,src/conf/conf_item.erl:29175
3001603,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,73,src/conf/conf_item.erl:29192
3001604,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,74,src/conf/conf_item.erl:29209
3001605,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,75,src/conf/conf_item.erl:29226
3001606,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,76,src/conf/conf_item.erl:29243
3001607,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,77,src/conf/conf_item.erl:29260
3001608,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,78,src/conf/conf_item.erl:29277
3001609,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,79,src/conf/conf_item.erl:29294
3001610,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,80,src/conf/conf_item.erl:29311
3001611,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,81,src/conf/conf_item.erl:29328
3001612,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,82,src/conf/conf_item.erl:29345
3001613,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,83,src/conf/conf_item.erl:29362
3001614,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,84,src/conf/conf_item.erl:29379
3001615,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,85,src/conf/conf_item.erl:29396
3001616,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,86,src/conf/conf_item.erl:29413
3001617,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,87,src/conf/conf_item.erl:29430
3001618,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,88,src/conf/conf_item.erl:29447
3001619,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,89,src/conf/conf_item.erl:29464
3001620,破境戒指,150157,108,戒指,3,紫/稀世,1,0,1,1,90,src/conf/conf_item.erl:29481
3001621,启程头盔,150118,104,头部,4,橙/传说,1,0,1,1,1,src/conf/conf_item.erl:29498
3001622,启程头盔,150118,104,头部,4,橙/传说,1,0,1,1,2,src/conf/conf_item.erl:29515
3001623,启程头盔,150118,104,头部,4,橙/传说,1,0,1,1,3,src/conf/conf_item.erl:29532
3001624,启程头盔,150118,104,头部,4,橙/传说,1,0,1,1,4,src/conf/conf_item.erl:29549
3001625,启程头盔,150118,104,头部,4,橙/传说,1,0,1,1,5,src/conf/conf_item.erl:29566
3001626,启程头盔,150118,104,头部,4,橙/传说,1,0,1,1,6,src/conf/conf_item.erl:29583
3001627,启程头盔,150118,104,头部,4,橙/传说,1,0,1,1,7,src/conf/conf_item.erl:29600
3001628,启程头盔,150118,104,头部,4,橙/传说,1,0,1,1,8,src/conf/conf_item.erl:29617
3001629,启程头盔,150118,104,头部,4,橙/传说,1,0,1,1,9,src/conf/conf_item.erl:29634
3001630,启程头盔,150118,104,头部,4,橙/传说,1,0,1,1,10,src/conf/conf_item.erl:29651
3001631,寻路头盔,150125,104,头部,4,橙/传说,1,0,1,1,11,src/conf/conf_item.erl:29668
3001632,寻路头盔,150125,104,头部,4,橙/传说,1,0,1,1,12,src/conf/conf_item.erl:29685
3001633,寻路头盔,150125,104,头部,4,橙/传说,1,0,1,1,13,src/conf/conf_item.erl:29702
3001634,寻路头盔,150125,104,头部,4,橙/传说,1,0,1,1,14,src/conf/conf_item.erl:29719
3001635,寻路头盔,150125,104,头部,4,橙/传说,1,0,1,1,15,src/conf/conf_item.erl:29736
3001636,寻路头盔,150125,104,头部,4,橙/传说,1,0,1,1,16,src/conf/conf_item.erl:29753
3001637,寻路头盔,150125,104,头部,4,橙/传说,1,0,1,1,17,src/conf/conf_item.erl:29770
3001638,寻路头盔,150125,104,头部,4,橙/传说,1,0,1,1,18,src/conf/conf_item.erl:29787
3001639,寻路头盔,150125,104,头部,4,橙/传说,1,0,1,1,19,src/conf/conf_item.erl:29804
3001640,寻路头盔,150125,104,头部,4,橙/传说,1,0,1,1,20,src/conf/conf_item.erl:29821
3001641,远行头盔,150132,104,头部,4,橙/传说,1,0,1,1,21,src/conf/conf_item.erl:29838
3001642,远行头盔,150132,104,头部,4,橙/传说,1,0,1,1,22,src/conf/conf_item.erl:29855
3001643,远行头盔,150132,104,头部,4,橙/传说,1,0,1,1,23,src/conf/conf_item.erl:29872
3001644,远行头盔,150132,104,头部,4,橙/传说,1,0,1,1,24,src/conf/conf_item.erl:29889
3001645,远行头盔,150132,104,头部,4,橙/传说,1,0,1,1,25,src/conf/conf_item.erl:29906
3001646,远行头盔,150132,104,头部,4,橙/传说,1,0,1,1,26,src/conf/conf_item.erl:29923
3001647,远行头盔,150132,104,头部,4,橙/传说,1,0,1,1,27,src/conf/conf_item.erl:29940
3001648,远行头盔,150132,104,头部,4,橙/传说,1,0,1,1,28,src/conf/conf_item.erl:29957
3001649,远行头盔,150132,104,头部,4,橙/传说,1,0,1,1,29,src/conf/conf_item.erl:29974
3001650,远行头盔,150132,104,头部,4,橙/传说,1,0,1,1,30,src/conf/conf_item.erl:29991
3001651,拓荒头盔,150139,104,头部,4,橙/传说,1,0,1,1,31,src/conf/conf_item.erl:30008
3001652,拓荒头盔,150139,104,头部,4,橙/传说,1,0,1,1,32,src/conf/conf_item.erl:30025
3001653,拓荒头盔,150139,104,头部,4,橙/传说,1,0,1,1,33,src/conf/conf_item.erl:30042
3001654,拓荒头盔,150139,104,头部,4,橙/传说,1,0,1,1,34,src/conf/conf_item.erl:30059
3001655,拓荒头盔,150139,104,头部,4,橙/传说,1,0,1,1,35,src/conf/conf_item.erl:30076
3001656,拓荒头盔,150139,104,头部,4,橙/传说,1,0,1,1,36,src/conf/conf_item.erl:30093
3001657,拓荒头盔,150139,104,头部,4,橙/传说,1,0,1,1,37,src/conf/conf_item.erl:30110
3001658,拓荒头盔,150139,104,头部,4,橙/传说,1,0,1,1,38,src/conf/conf_item.erl:30127
3001659,拓荒头盔,150139,104,头部,4,橙/传说,1,0,1,1,39,src/conf/conf_item.erl:30144
